,,,,RESULTADOS DE LAS ELECCIONES REGIONALES 2004 - GOBERNADORES,,,,,,,,,
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62420,ESCUELA BASICA NACIONAL ELAUDIMIRA GUANIPA,SECTOR 7 AVENIDA 29 SEGUNDA ETAPA URBANIZACION SAN FRANCISCO MARACAIBO,2,560,197,104,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62420,ESCUELA BASICA NACIONAL ELAUDIMIRA GUANIPA,SECTOR 7 AVENIDA 29 SEGUNDA ETAPA URBANIZACION SAN FRANCISCO MARACAIBO,3,581,215,99,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62420,ESCUELA BASICA NACIONAL ELAUDIMIRA GUANIPA,SECTOR 7 AVENIDA 29 SEGUNDA ETAPA URBANIZACION SAN FRANCISCO MARACAIBO,4,582,211,100,13
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62420,ESCUELA BASICA NACIONAL ELAUDIMIRA GUANIPA,SECTOR 7 AVENIDA 29 SEGUNDA ETAPA URBANIZACION SAN FRANCISCO MARACAIBO,5,606,214,123,16
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62425,ESCUELA BASICA ARQUIDIOCESANO DIVINO NIÑO,URBANIZACION SAN FRANCISCO ENTRE CALLE 162 Y 163 SECTOR PERÚ,1,578,175,117,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62425,ESCUELA BASICA ARQUIDIOCESANO DIVINO NIÑO,URBANIZACION SAN FRANCISCO ENTRE CALLE 162 Y 163 SECTOR PERÚ,2,576,216,120,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62425,ESCUELA BASICA ARQUIDIOCESANO DIVINO NIÑO,URBANIZACION SAN FRANCISCO ENTRE CALLE 162 Y 163 SECTOR PERÚ,3,591,206,101,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62430,GRUPO ESCOLAR  SAN FRANCISCO,CALLE 160 SECTOR 8 TERCERA ETAPA URBANIZACION SAN FRANCISCO,1,563,221,113,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62430,GRUPO ESCOLAR  SAN FRANCISCO,CALLE 160 SECTOR 8 TERCERA ETAPA URBANIZACION SAN FRANCISCO,2,576,220,103,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62430,GRUPO ESCOLAR  SAN FRANCISCO,CALLE 160 SECTOR 8 TERCERA ETAPA URBANIZACION SAN FRANCISCO,3,512,183,108,13
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62430,GRUPO ESCOLAR  SAN FRANCISCO,CALLE 160 SECTOR 8 TERCERA ETAPA URBANIZACION SAN FRANCISCO,4,569,184,115,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62430,GRUPO ESCOLAR  SAN FRANCISCO,CALLE 160 SECTOR 8 TERCERA ETAPA URBANIZACION SAN FRANCISCO,5,546,188,99,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62430,GRUPO ESCOLAR  SAN FRANCISCO,CALLE 160 SECTOR 8 TERCERA ETAPA URBANIZACION SAN FRANCISCO,6,562,200,119,12
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62431,JARDIN DE INFANCIA NACIONAL VILLA BOLIVARIANA,URBANIZACION SAN FRANCISCO SECTOR 8 VERADA 9,2,544,185,118,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62431,JARDIN DE INFANCIA NACIONAL VILLA BOLIVARIANA,URBANIZACION SAN FRANCISCO SECTOR 8 VERADA 9,3,564,185,111,12
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,1,533,84,161,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,2,538,78,171,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,3,518,79,170,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,4,554,99,169,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,5,514,73,189,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,6,545,83,167,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,7,538,88,140,13
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62432,UNIDAD EDUCATIVA NACIONAL PRIVADA PEDRO CAMEJO,CALLE 32A NUMERO 5-26 BARRIO NEGRO PRIMERO,8,573,98,164,15
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62435,MERCAL,URB. SAN FRANCISCO CALLE 161 CON AV. 34,1,516,172,118,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62435,MERCAL,URB. SAN FRANCISCO CALLE 161 CON AV. 34,2,525,200,86,17
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,1,543,160,108,3
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,2,550,143,125,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,3,535,149,104,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,4,526,135,106,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,5,536,152,113,1
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,6,498,142,92,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,7,526,153,86,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62440,LICEO NACIONAL EDUARDO MATIAS LOSSADA,URBANIZACION SAN FRANCISCO AVENIDA 39 SECTOR VILLA BOLIVARIANA,8,501,149,109,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62441,PREESCOLAR ANA GRACIELA DE HINESTROZA,AVENIDA PRINCIPAL SAN FELIPE SAN FRANCISCO,1,528,203,124,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62441,PREESCOLAR ANA GRACIELA DE HINESTROZA,AVENIDA PRINCIPAL SAN FELIPE SAN FRANCISCO,2,534,192,141,16
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62441,PREESCOLAR ANA GRACIELA DE HINESTROZA,AVENIDA PRINCIPAL SAN FELIPE SAN FRANCISCO,3,524,164,146,16
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62441,PREESCOLAR ANA GRACIELA DE HINESTROZA,AVENIDA PRINCIPAL SAN FELIPE SAN FRANCISCO,4,540,198,144,4
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62442,ESCUELA  BASICA BOLIVARIANA  PADRE DELGADO,URBANIZACION SAN FELIPE SECTOR 1 CASERIO DE LA MADERA,1,498,170,120,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62442,ESCUELA  BASICA BOLIVARIANA  PADRE DELGADO,URBANIZACION SAN FELIPE SECTOR 1 CASERIO DE LA MADERA,2,500,176,110,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62442,ESCUELA  BASICA BOLIVARIANA  PADRE DELGADO,URBANIZACION SAN FELIPE SECTOR 1 CASERIO DE LA MADERA,3,487,178,93,14
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62442,ESCUELA  BASICA BOLIVARIANA  PADRE DELGADO,URBANIZACION SAN FELIPE SECTOR 1 CASERIO DE LA MADERA,4,567,178,126,13
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62445,ESCUELA BASICA.NACIONAL EVARISTO FERNANDEZ,URBANIZACION SAN FELIPE II ETAPA AVENIDA PRINCIPAL.,1,536,161,104,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62445,ESCUELA BASICA.NACIONAL EVARISTO FERNANDEZ,URBANIZACION SAN FELIPE II ETAPA AVENIDA PRINCIPAL.,2,555,158,114,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62445,ESCUELA BASICA.NACIONAL EVARISTO FERNANDEZ,URBANIZACION SAN FELIPE II ETAPA AVENIDA PRINCIPAL.,3,571,176,135,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62445,ESCUELA BASICA.NACIONAL EVARISTO FERNANDEZ,URBANIZACION SAN FELIPE II ETAPA AVENIDA PRINCIPAL.,4,574,181,115,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62445,ESCUELA BASICA.NACIONAL EVARISTO FERNANDEZ,URBANIZACION SAN FELIPE II ETAPA AVENIDA PRINCIPAL.,5,589,171,114,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62445,ESCUELA BASICA.NACIONAL EVARISTO FERNANDEZ,URBANIZACION SAN FELIPE II ETAPA AVENIDA PRINCIPAL.,6,534,150,129,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62540,UNIDAD  EDUCATIVA  COLEGIO SAN FRANCISCO (PADRE VILCHEZ),AVENIDA CEMENTERIO CALLE 27 DETRÁS DE LA BASILICA DE SAN FRANCISCO,1,529,151,136,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62540,UNIDAD  EDUCATIVA  COLEGIO SAN FRANCISCO (PADRE VILCHEZ),AVENIDA CEMENTERIO CALLE 27 DETRÁS DE LA BASILICA DE SAN FRANCISCO,2,526,158,121,3
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62540,UNIDAD  EDUCATIVA  COLEGIO SAN FRANCISCO (PADRE VILCHEZ),AVENIDA CEMENTERIO CALLE 27 DETRÁS DE LA BASILICA DE SAN FRANCISCO,3,541,158,130,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62540,UNIDAD  EDUCATIVA  COLEGIO SAN FRANCISCO (PADRE VILCHEZ),AVENIDA CEMENTERIO CALLE 27 DETRÁS DE LA BASILICA DE SAN FRANCISCO,4,521,140,123,2
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62550,UNIDAD EDUCATIVA ESTADAL EUGUENIO SANCHEZ GARCIA,BARRIO SAN RAMON CALLE 21 SAN FRANCISCO,1,515,150,132,3
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62550,UNIDAD EDUCATIVA ESTADAL EUGUENIO SANCHEZ GARCIA,BARRIO SAN RAMON CALLE 21 SAN FRANCISCO,2,522,122,123,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62550,UNIDAD EDUCATIVA ESTADAL EUGUENIO SANCHEZ GARCIA,BARRIO SAN RAMON CALLE 21 SAN FRANCISCO,3,517,120,133,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,3,PQ. SAN FRANCISCO,62550,UNIDAD EDUCATIVA ESTADAL EUGUENIO SANCHEZ GARCIA,BARRIO SAN RAMON CALLE 21 SAN FRANCISCO,4,496,125,129,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,1,580,157,142,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,2,583,128,155,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,3,598,155,139,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,4,582,159,129,19
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,5,578,147,142,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,6,605,158,149,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,7,557,150,125,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,8,552,138,146,12
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,9,602,147,154,15
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,10,549,172,117,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,4,PQ. EL BAJO,62320,ESCUELA BASICA NACIONAL CARMELA QUINTERO,EL BAJO SAN FRANCISCO MARACAIBO,11,510,121,97,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,1,529,119,111,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,2,540,149,128,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,3,531,117,140,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,4,534,124,155,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,5,530,115,138,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,7,565,130,142,13
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,8,524,112,147,19
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,9,577,131,161,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,10,539,124,133,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,11,572,133,163,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62380,ESCUELA BASICA ESTADAL ABSALON BRACHO,BARRIO EL SILENCIO CALLE 152 CON AVENIDA 49B,12,564,141,157,2
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62381,CENTRO CULTURAL DALIA FERNANDEZ,CALLE 165 CON NUMERO 49 AVENIDA 40 BARRIO EL SILENCIO,1,557,113,147,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62381,CENTRO CULTURAL DALIA FERNANDEZ,CALLE 165 CON NUMERO 49 AVENIDA 40 BARRIO EL SILENCIO,2,554,113,141,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62381,CENTRO CULTURAL DALIA FERNANDEZ,CALLE 165 CON NUMERO 49 AVENIDA 40 BARRIO EL SILENCIO,3,565,138,141,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62381,CENTRO CULTURAL DALIA FERNANDEZ,CALLE 165 CON NUMERO 49 AVENIDA 40 BARRIO EL SILENCIO,4,572,128,145,4
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62381,CENTRO CULTURAL DALIA FERNANDEZ,CALLE 165 CON NUMERO 49 AVENIDA 40 BARRIO EL SILENCIO,5,539,123,158,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,1,513,125,107,14
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,2,574,147,128,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,3,528,130,165,5
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,4,575,132,130,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,5,565,138,122,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,6,579,142,137,4
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,7,580,136,153,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,8,582,128,146,12
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,9,556,138,128,11
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,10,568,138,135,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,11,526,118,134,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,12,570,128,141,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62390,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,BARRIO EL CALLAO AVENIDA 49J CON CALLES 170 Y 171,13,431,115,95,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,1,562,105,144,7
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,2,562,127,112,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,3,554,107,135,38
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,4,558,106,145,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,5,514,89,139,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,6,500,97,125,9
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,7,554,121,132,8
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,8,487,99,136,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,9,519,94,117,17
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,10,564,111,139,17
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,11,494,90,134,10
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,12,536,102,126,12
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,13,534,104,124,12
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,14,541,116,139,6
21,EDO. ZULIA,18,MP. SAN FRANCISCO,5,PQ. DOMITILA FLORES,62391,ESCUELA BASICA NACIONAL CARMEN AMERICA DE LEONI,URBANIZACION JOSE LEON MIJARES CALLE 180 CON AVENIDA 49F-B,15,553,97,140,7
